Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210601,Morelos,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1958
20210601,Morelos,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11460
20210601,Morelos,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,301
20210601,Morelos,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3326
20210601,Morelos,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",10555
20210601,Morelos,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",21511
20210601,Morelos,Mujer,45 A 64 AÑOS,Construcción,782
20210601,Morelos,Mujer,NO ESPECIFICADO,Servicios Sociales,352
20210601,Morelos,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",10044
20210601,Morelos,Hombre,65 AÑOS Y MAS,Construcción,5340
20210601,Morelos,Hombre,45 A 64 AÑOS,Industria Manufacturera,17139
20210601,Morelos,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",910
20210601,Morelos,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",16644
20210601,Morelos,Mujer,15 A 24 AÑOS,Comercio,18189
20210601,Morelos,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2237
20210601,Morelos,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,5966
20210601,Morelos,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1305
20210601,Morelos,Hombre,45 A 64 AÑOS,Comercio,27523
20210601,Morelos,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1350
20210601,Morelos,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,23846
20210601,Morelos,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,449
20210601,Morelos,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1175
20210601,Morelos,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,8575
20210601,Morelos,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,258
20210601,Morelos,Hombre,NO ESPECIFICADO,Servicios Sociales,88
20210601,Morelos,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,501
20210601,Morelos,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1603
20210601,Morelos,Mujer,65 AÑOS Y MAS,Servicios Diversos,2615
20210601,Morelos,Hombre,65 AÑOS Y MAS,Servicios Diversos,4756
20210601,Morelos,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,305
20210601,Morelos,Hombre,25 A 44 AÑOS,Comercio,36319
20210601,Morelos,Hombre,45 A 64 AÑOS,Construcción,36061
20210601,Morelos,Mujer,65 AÑOS Y MAS,Comercio,8267
20210601,Morelos,Hombre,65 AÑOS Y MAS,Comercio,4009
20210601,Morelos,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",689
20210601,Morelos,Mujer,25 A 44 AÑOS,Servicios Diversos,27479
20210601,Morelos,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1445
20210601,Morelos,Hombre,25 A 44 AÑOS,Servicios Diversos,22782
20210601,Morelos,Hombre,45 A 64 AÑOS,No Especificado,309
20210601,Morelos,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",282
20210601,Morelos,Mujer,15 A 24 AÑOS,Construcción,192
20210601,Morelos,Mujer,25 A 44 AÑOS,Industria Manufacturera,14284
20210601,Morelos,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,10691
20210601,Morelos,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5136
20210601,Morelos,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6240
20210601,Morelos,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",14297
20210601,Morelos,Mujer,15 A 24 AÑOS,No Especificado,343
20210601,Morelos,Mujer,25 A 44 AÑOS,Comercio,38618
20210601,Morelos,Mujer,45 A 64 AÑOS,Industria Manufacturera,8655
20210601,Morelos,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,19536
20210601,Morelos,Hombre,15 A 24 AÑOS,Construcción,19565
20210601,Morelos,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1502
20210601,Morelos,Hombre,15 A 24 AÑOS,Comercio,15166
20210601,Morelos,Hombre,25 A 44 AÑOS,Construcción,43433
20210601,Morelos,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",130
20210601,Morelos,Hombre,15 A 24 AÑOS,Servicios Diversos,6711
20210601,Morelos,Hombre,65 AÑOS Y MAS,Servicios Sociales,1507
20210601,Morelos,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",145
20210601,Morelos,Hombre,NO ESPECIFICADO,Construcción,125
20210601,Morelos,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",260
20210601,Morelos,Mujer,45 A 64 AÑOS,No Especificado,298
20210601,Morelos,Mujer,45 A 64 AÑOS,Servicios Sociales,14421
20210601,Morelos,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,790
20210601,Morelos,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",13012
20210601,Morelos,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",211
20210601,Morelos,Mujer,25 A 44 AÑOS,No Especificado,679
20210601,Nacional,Hombre,15 A 24 AÑOS,Servicios Diversos,483899
20210601,Nacional,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,155496
20210601,Nacional,Hombre,65 AÑOS Y MAS,Comercio,272218
20210601,Nacional,Mujer,15 A 24 AÑOS,Industria Manufacturera,586264
20210601,Nacional,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",24557
20210601,Nacional,Hombre,NO ESPECIFICADO,Comercio,5510
20210601,Nacional,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,26527
20210601,Nacional,Hombre,65 AÑOS Y MAS,Servicios Diversos,146800
20210601,Nacional,Mujer,25 A 44 AÑOS,Industria Manufacturera,1690730
20210601,Nacional,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,96811
20210601,Nacional,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",446987
20210601,Nacional,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",73299
20210601,Nacional,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2107834
20210601,Nacional,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,5068
20210601,Nacional,Mujer,15 A 24 AÑOS,Servicios Diversos,342285
20210601,Nacional,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,528166
20210601,Nacional,Mujer,25 A 44 AÑOS,Construcción,108000
20210601,Nacional,Hombre,25 A 44 AÑOS,Industria Manufacturera,2738888
20210601,Nacional,Hombre,NO ESPECIFICADO,Gobierno y Organismos Internacionales,888
20210601,Nacional,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",52421
20210601,Nacional,Mujer,25 A 44 AÑOS,Comercio,2463212
20210601,Nacional,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,415606
20210601,Nacional,Mujer,65 AÑOS Y MAS,Construcción,2548
20210601,Nacional,Mujer,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",147
20210601,Nacional,Hombre,45 A 64 AÑOS,Servicios Diversos,805192
20210601,Nacional,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,98017
20210601,Nacional,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,7793
20210601,Nacional,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",80203
20210601,Nacional,Mujer,25 A 44 AÑOS,No Especificado,42946
20210601,Nacional,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",912452
20210601,Nacional,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,693955
20210601,Nacional,Hombre,NO ESPECIFICADO,Construcción,2962
20210601,Nacional,Mujer,45 A 64 AÑOS,Servicios Sociales,1028458
20210601,Nacional,Mujer,65 AÑOS Y MAS,Comercio,332408
20210601,Nacional,Hombre,NO ESPECIFICADO,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1936
20210601,Nacional,Hombre,45 A 64 AÑOS,No Especificado,72273
20210601,Nacional,Hombre,NO ESPECIFICADO,Servicios Sociales,1503
20210601,Nacional,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",201369
20210601,Nacional,Mujer,65 AÑOS Y MAS,Industria Manufacturera,94596
20210601,Nacional,Mujer,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",1208
20210601,Nacional,Hombre,15 A 24 AÑOS,Construcción,771778
20210601,Nacional,Hombre,15 A 24 AÑOS,Industria Manufacturera,1077014
20210601,Nacional,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1208193
20210601,Nacional,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",301775
20210601,Nacional,Mujer,45 A 64 AÑOS,Servicios Diversos,1121651
20210601,Nacional,Hombre,65 AÑOS Y MAS,Construcción,170418
20210601,Nacional,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,454652
20210601,Nacional,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",376846
20210601,Nacional,Mujer,25 A 44 AÑOS,Servicios Diversos,1364177
20210601,Nacional,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,400608
20210601,Nacional,Hombre,65 AÑOS Y MAS,Industria Manufacturera,177519
20210601,Nacional,Mujer,25 A 44 AÑOS,Servicios Sociales,1721143
20210601,Nacional,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",267059
20210601,Nacional,Hombre,NO ESPECIFICADO,Servicios Diversos,1524
20210601,Nacional,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,77326
20210601,Nacional,Mujer,15 A 24 AÑOS,No Especificado,25549
20210601,Nacional,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",924445
20210601,Nacional,Hombre,NO ESPECIFICADO,No Especificado,201
20210601,Nacional,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",1829
20210601,Nacional,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,94521
20210601,Nacional,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,436643
20210601,Nacional,Hombre,25 A 44 AÑOS,Servicios Diversos,1022711
20210601,Nacional,Hombre,65 AÑOS Y MAS,No Especificado,8756
20210601,Nacional,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",213401
20210601,Nacional,Mujer,45 A 64 AÑOS,Industria Manufacturera,1003643
20210601,Nacional,Hombre,25 A 44 AÑOS,No Especificado,106944
20210601,Nacional,Hombre,25 A 44 AÑOS,Servicios Sociales,840801
20210601,Nacional,Hombre,45 A 64 AÑOS,Comercio,1512464
20210601,Nacional,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,853249
20210601,Nacional,Mujer,65 AÑOS Y MAS,No Especificado,4102
20210601,Nacional,Hombre,15 A 24 AÑOS,No Especificado,59376
20210601,Nacional,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",235928
20210601,Nacional,Hombre,65 AÑOS Y MAS,Servicios Sociales,64273
20210601,Nacional,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",2499
20210601,Nacional,Mujer,65 AÑOS Y MAS,Servicios Diversos,124588
20210601,Nacional,Hombre,25 A 44 AÑOS,Comercio,2277575
20210601,Nacional,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,760942
20210601,Nacional,Hombre,45 A 64 AÑOS,Industria Manufacturera,1579320
20210601,Nacional,Mujer,15 A 24 AÑOS,Servicios Sociales,228926
20210601,Nacional,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,32518
20210601,Nacional,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,31267
20210601,Nacional,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,120392
20210601,Nacional,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",4799
20210601,Nacional,Mujer,NO ESPECIFICADO,Industria Manufacturera,810
20210601,Nacional,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1052037
20210601,Nacional,Mujer,45 A 64 AÑOS,Construcción,43274
20210601,Nacional,Mujer,15 A 24 AÑOS,Comercio,995140
20210601,Nacional,Mujer,45 A 64 AÑOS,Comercio,1787883
20210601,Nacional,Mujer,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,983
20210601,Nacional,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,589087
20210601,Nacional,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",796917
20210601,Nacional,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,16047
20210601,Nacional,Mujer,45 A 64 AÑOS,No Especificado,25234
20210601,Nacional,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",84490
20210601,Nacional,Mujer,NO ESPECIFICADO,Gobierno y Organismos Internacionales,1352
20210601,Nacional,Hombre,15 A 24 AÑOS,Comercio,1002296
20210601,Nacional,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1261415
20210601,Nacional,Hombre,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,2348
20210601,Nacional,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",781715
20210601,Nacional,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",126536
20210601,Nacional,Hombre,NO ESPECIFICADO,Industria Manufacturera,3801
20210601,Nacional,Mujer,65 AÑOS Y MAS,Servicios Sociales,69201
20210601,Nacional,Mujer,NO ESPECIFICADO,Comercio,1227
20210601,Nacional,Mujer,NO ESPECIFICADO,Servicios Diversos,3344
20210601,Nacional,Hombre,15 A 24 AÑOS,Servicios Sociales,83860
20210601,Nacional,Hombre,25 A 44 AÑOS,Construcción,1924452
20210601,Nacional,Hombre,45 A 64 AÑOS,Servicios Sociales,689373
20210601,Nacional,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,1037720
20210601,Nacional,Mujer,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,39
20210601,Nacional,Mujer,NO ESPECIFICADO,Servicios Sociales,4147
20210601,Nacional,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1964106
20210601,Nacional,Hombre,45 A 64 AÑOS,Construcción,1443632
20210601,Nacional,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,53769
20210601,Nacional,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",158277
20210601,Nacional,Mujer,15 A 24 AÑOS,Construcción,23212
20210601,Nacional,Mujer,NO ESPECIFICADO,Construcción,247
20210601,Nayarit,Mujer,15 A 24 AÑOS,Construcción,366
20210601,Nayarit,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,131
20210601,Nayarit,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1741
20210601,Nayarit,Hombre,45 A 64 AÑOS,Industria Manufacturera,6638
20210601,Nayarit,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7831
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Diversos,1259
20210601,Nayarit,Mujer,25 A 44 AÑOS,Comercio,22594
20210601,Nayarit,Mujer,45 A 64 AÑOS,Construcción,626
20210601,Nayarit,Mujer,45 A 64 AÑOS,Industria Manufacturera,5487
20210601,Nayarit,Hombre,25 A 44 AÑOS,Servicios Diversos,7440
20210601,Nayarit,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",14399
20210601,Nayarit,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1645
20210601,Nayarit,Hombre,15 A 24 AÑOS,Servicios Diversos,5971
20210601,Nayarit,Mujer,25 A 44 AÑOS,No Especificado,304
20210601,Nayarit,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",6131
20210601,Nayarit,Hombre,25 A 44 AÑOS,No Especificado,6342
20210601,Nayarit,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,10684
20210601,Nayarit,Mujer,25 A 44 AÑOS,Servicios Sociales,16090
20210601,Nayarit,Mujer,45 A 64 AÑOS,Comercio,16939
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1174
20210601,Nayarit,Hombre,25 A 44 AÑOS,Industria Manufacturera,9188
20210601,Nayarit,Hombre,15 A 24 AÑOS,Industria Manufacturera,5988
20210601,Nayarit,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1012
20210601,Nayarit,Mujer,15 A 24 AÑOS,Comercio,10742
20210601,Nayarit,Mujer,25 A 44 AÑOS,Construcción,1108
20210601,Nayarit,Hombre,25 A 44 AÑOS,Construcción,21393
20210601,Nayarit,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1002
20210601,Nayarit,Hombre,45 A 64 AÑOS,Servicios Diversos,19882
20210601,Nayarit,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",518
20210601,Nayarit,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,249
20210601,Nayarit,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8083
20210601,Nayarit,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4195
20210601,Nayarit,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,141
20210601,Nayarit,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,15973
20210601,Nayarit,Mujer,45 A 64 AÑOS,Servicios Sociales,8200
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,124
20210601,Nayarit,Mujer,25 A 44 AÑOS,Industria Manufacturera,9592
20210601,Nayarit,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5384
20210601,Nayarit,Hombre,15 A 24 AÑOS,Construcción,9504
20210601,Nayarit,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",9932
20210601,Nayarit,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,5380
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Construcción,1663
20210601,Nayarit,Mujer,15 A 24 AÑOS,Industria Manufacturera,3168
20210601,Nayarit,Hombre,45 A 64 AÑOS,Servicios Sociales,4753
20210601,Nayarit,Hombre,15 A 24 AÑOS,Servicios Sociales,648
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,900
20210601,Nayarit,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,566
20210601,Nayarit,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",226
20210601,Nayarit,Mujer,25 A 44 AÑOS,Servicios Diversos,17611
20210601,Nayarit,Mujer,15 A 24 AÑOS,Servicios Diversos,4539
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Servicios Sociales,599
20210601,Nayarit,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4331
20210601,Nayarit,Hombre,25 A 44 AÑOS,Comercio,25385
20210601,Nayarit,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,10379
20210601,Nayarit,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6991
20210601,Nayarit,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7215
20210601,Nayarit,Mujer,45 A 64 AÑOS,Servicios Diversos,15502
20210601,Nayarit,Hombre,15 A 24 AÑOS,No Especificado,518
20210601,Nayarit,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,14039
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1167
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Servicios Diversos,1194
20210601,Nayarit,Mujer,15 A 24 AÑOS,No Especificado,121
20210601,Nayarit,Mujer,15 A 24 AÑOS,Servicios Sociales,3398
20210601,Nayarit,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1025
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Comercio,3650
20210601,Nayarit,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",169
20210601,Nayarit,Mujer,NO ESPECIFICADO,Industria Manufacturera,50
20210601,Nayarit,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2256
20210601,Nayarit,Hombre,25 A 44 AÑOS,Servicios Sociales,11870
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,921
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Sociales,744
20210601,Nayarit,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,7172
20210601,Nayarit,Hombre,45 A 64 AÑOS,Comercio,14516
20210601,Nayarit,Hombre,45 A 64 AÑOS,No Especificado,376
20210601,Nayarit,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1130
20210601,Nayarit,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,8916
20210601,Nayarit,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,10075
20210601,Nayarit,Hombre,15 A 24 AÑOS,Comercio,14603
20210601,Nayarit,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7497
20210601,Nayarit,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",37298
20210601,Nayarit,Mujer,65 AÑOS Y MAS,Comercio,5676
20210601,Nayarit,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",320
20210601,Nayarit,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,10703
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1851
20210601,Nayarit,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",15911
20210601,Nayarit,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",33927
20210601,Nayarit,Hombre,45 A 64 AÑOS,Construcción,11706
20210601,Nayarit,Hombre,65 AÑOS Y MAS,No Especificado,254
20210601,Nayarit,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",634
20210601,Nuevo León,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,35947
20210601,Nuevo León,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,5040
20210601,Nuevo León,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",1706
